BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft²),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Water Usage Intensity (Gallons/ft²),Compliance Status,BERDO Report Status,Estimated Total GHG Emissions (kgCO2e),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Cooresponding Campus ID,Notes,Reporting Compliance Status,First Emissions Compliance Year (Projected)
100190,2202338000.0,"5521 - 4, 8, 12 ELKO STREET",4-12 elko st,boston,2135.0,4 12 elko st,boston,2135.0,36294.0,,Multifamily Housing,Multifamily Housing ,62.4,94.0,2264668.0,2166224.1,98444.0,,,,,,,,,,,,29.27,In Compliance,7 - Accepted by BERDO Team,122835.0824,No,No,No,No,No,No,,,in compliance,
100192,701483000.0,5528-1410 COLUMBIA ROAD  BOSTON LLC,1410 columbia rd,boston,2127.0,423 435 e eighth st,boston,2127.0,147560.0,,Multifamily Housing,Multifamily Housing ,59.9,77.0,8839595.8,5056233.6,3783362.1,,,,,,,,,,,,26.13,In Compliance,7 - Accepted by BERDO Team,567800.5086,No,No,No,Yes,No,No,,,in compliance,
100193,501221000.0,5538-12-14 COMMONWEALTH AVENUE BOSTON MA LLC,12-14 commonwealth ave,boston,2116.0,12 14 commonwealth av,boston,2116.0,38080.0,,Multifamily Housing,Multifamily Housing ,6.0,100.0,228552.8,,228552.8,,,,,,,,,,,,1.13,In Compliance,7 - Accepted by BERDO Team,18078.52648,No,No,No,No,No,No,,,in compliance,
100200,301611000.0,60 CANAL OWNER LLC,60 canal st,boston,2114.0,155 friend st,boston,2114.0,49336.0,,Office,"Office , Retail Store ",36.1,,1779255.8,1304454.8,474801.0,,,,,,,,,,,,0.76,In Compliance,7 - Accepted by BERDO Team,106836.3535,No,No,No,No,No,No,,,in compliance,
100204,503936000.0,601 NEWBURY ST LLC,595-603 newbury st,boston,2215.0,603 595 newbury st,boston,2215.0,24300.0,,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse ,0.0,,0.0,,0.0,,,,,,,,,,,,0.01,In Compliance,7 - Accepted by BERDO Team,,I`m not sure,No,No,No,No,No,,,in compliance,
100206,202158010.0,610 RUTHERFORD AVENUE LLC,610 rutherford av,boston,2129.0,610 rutherford av,boston,2129.0,21632.0,,Multifamily Housing,Multifamily Housing ,32.4,,701867.2,117900.0,583967.2,,,,,,,,,,,,19.9,In Compliance,7 - Accepted by BERDO Team,52453.47452,I'm not sure,No,No,Maybe,No,No,,,in compliance,
100207,602076010.0,616 EAST FOURTH STREET,616 e fourth st,boston,2127.0,616 e fourth st,boston,2127.0,11526.0,,Multifamily Housing,Multifamily Housing ,77.0,57.0,887994.0,363300.0,524693.9,,,,,,,,,,,,36.11,In Compliance,7 - Accepted by BERDO Team,60798.15049,No,No,No,No,No,No,,,in compliance,
100212,602750035.0,7 CC 73 OWNER LLC,7 channel center st,boston,2127.0,7 channel center st,boston,2127.0,30798.0,,Other,Other ,,,,,,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,,No,No,No,No,No,No,,Vacant building in 2022,in compliance,
100213,602674250.0,7 TIDE LLC,7 tide st,boston,2210.0,7 tide st,boston,2210.0,36000.0,,Wholesale Club/Supercenter,Wholesale Club/Supercenter ,49.1,,1767823.7,417900.0,1349923.7,,,,,,,,,,,,10.7,In Compliance,7 - Accepted by BERDO Team,128973.6337,I'm not sure,No,No,No,No,No,,,in compliance,
100216,2009181000.0,705 PLANTATION STREET REALTY TRUST,1208r vfw pkwy,boston,2132.0,270 baker st,boston,2132.0,34950.0,,Office,"Office , Parking ",35.2,,1229409.7,,1229409.8,,,,,,,,,,,,5.34,In Compliance,7 - Accepted by BERDO Team,97246.31518,No,No,No,No,No,No,,,in compliance,
100224,603516010.0,726-734 E BROADWAY REALTY LLC,728-734a e broadway,boston,2127.0,726 728 e broadway,boston,2127.0,42924.0,1400.0,Multifamily Housing,"Restaurant , Multifamily Housing , Office , Parking ",124.6,,5346387.3,3181900.2,2164487.2,,,,,,,,,,,,49.52,In Compliance,7 - Accepted by BERDO Team,340201.6571,No,No,No,No,No,No,,,in compliance,
100227,1101200015.0,75 AMORY AVENUE APARTMENTS LLC,75 amory av,boston,2119.0,75 amory av,boston,2119.0,47073.0,,Multifamily Housing,Multifamily Housing ,36.6,91.0,1724010.0,691010.0,1033000.1,,,,,,,,,,,,36.55,In Compliance,7 - Accepted by BERDO Team,118409.849,No,No,No,No,No,Yes,,,in compliance,
100228,800486000.0,75 PROCTOR LLC,75 proctor st,boston,2119.0,75 proctor st,boston,2119.0,23840.0,,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse ,58.1,43.0,1384449.7,1123500.0,260949.8,,,,,,,,,,,,0.33,In Compliance,7 - Accepted by BERDO Team,80310.21418,I'm not sure,No,No,No,No,No,,,in compliance,
100229,303860000.0,75 STATE OWNER LLC,75 state st,boston,2109.0,75 state st,boston,2109.0,813261.0,235000.0,Office,"Office , Financial Office , Other - Restaurant/Bar , Parking , Retail Store , Other ",45.4,85.0,36948138.6,,36948138.6,,,,,,,,,,,,5.65,In Compliance,7 - Accepted by BERDO Team,2922597.763,No,No,No,Yes,No,Yes,,,in compliance,
100230,102504000.0,75 WALDERMAR AVENUE,75 waldemar ave,boston,2128.0,75 waldemar av,boston,2128.0,12628.0,,Multifamily Housing,Multifamily Housing ,43.9,,554104.8,240600.0,313504.8,,,,,,,,,,,,40.15,In Compliance,7 - Accepted by BERDO Team,37576.49568,I'm not sure,No,No,No,No,No,,,in compliance,
100232,304199000.0,75-101 FED OWNER LLC,101 federal st,boston,2110.0,101 federal st,boston,2110.0,888478.0,50863.0,Office,"Office , Data Center , Bank Branch , Parking ",55.9,77.0,49662570.2,0.0,45692582.8,,,,3969991.4,,,,,,,,6.41,In Compliance,7 - Accepted by BERDO Team,3877890.728,No,No,No,Yes,No,Yes,,,in compliance,
100233,801401100.0,761 HARRISON CHURCH LLC,761 harrison av,boston,2118.0,761 harrison av,boston,2118.0,64042.0,1725.0,Multifamily Housing,"Multifamily Housing , Parking ",51.7,77.0,3310240.0,1061387.4,2248852.6,,,,,,,,,,,,48.57,In Compliance,7 - Accepted by BERDO Team,234254.5255,No,No,No,No,No,No,,,in compliance,
100236,304482000.0,8 HARRISON AVENUE,2-8 harrison ave,boston,2111.0,8 harrison av,boston,2111.0,161486.0,,Other - Technology/Science,,124.0,,20017104.4,,17868644.0,,,,2148459.1,,,,,,,,8.15,In Compliance,7 - Accepted by BERDO Team,1541457.903,No,No,No,Yes,No,No,,,in compliance,
100238,802039010.0,801 ALBANY STREET LLC MASS LLC,801-805 albany st,boston,2119.0,6 4 northampton st,boston,2119.0,40216.0,,Office,"Office , Parking ",73.6,74.0,2960274.1,1231400.0,1728874.0,,,,,,,,,,,,3.42,In Compliance,7 - Accepted by BERDO Team,202153.5874,No,No,No,No,No,No,,,in compliance,
100243,304981010.0,88  HUDSON STREET  LEASEHOLD,88 hudson st,boston,2111.0,88 hudson st,boston,2111.0,59992.0,,Multifamily Housing,Multifamily Housing ,42.9,98.0,2571284.7,1643544.8,927739.9,,,,,,,,,,,,27.17,In Compliance,7 - Accepted by BERDO Team,160672.8904,No,No,No,No,No,No,,,in compliance,
100246,500697000.0,9 APPLETON PLACE CONDOMINIUM,49-55 berkeley st,boston,2116.0,9 appleton st,boston,2116.0,32080.0,,Multifamily Housing,"Multifamily Housing , Supermarket/Grocery Store ",49.0,98.0,1571986.1,634000.0,937986.1,,,,,,,,,,,,2845.17,In Compliance,7 - Accepted by BERDO Team,107866.4405,No,No,No,No,No,No,,,in compliance,
100247,602750045.0,9 CHANNEL CENTER LLC,9 channel center st,boston,2127.0,9 channel center st,boston,2127.0,73553.0,,Office,Office ,38.1,80.0,2799007.5,165800.0,2633207.6,,,,,,,,,,,,1.83,In Compliance,7 - Accepted by BERDO Team,217092.3592,No,No,No,No,No,No,,,in compliance,
100248,502557000.0,92 BEACON STREET CONDOMINIUN,92 beacon st,boston,2108.0,92 beacon st,boston,2108.0,23400.0,,Multifamily Housing,Multifamily Housing ,44.8,99.0,1049326.3,829300.1,220026.2,,,,,,,,,,,,15.53,In Compliance,7 - Accepted by BERDO Team,61448.20073,I'm not sure,No,No,No,No,No,,,in compliance,
100250,604486000.0,945 EAST BROADWAY,945-947 e broadway,boston,2127.0,945 e broadway,boston,2127.0,20975.0,9350.0,Multifamily Housing,"Multifamily Housing , Parking ",42.4,,889232.5,314000.0,575232.5,,,,,,,,,,,,1445.94,In Compliance,7 - Accepted by BERDO Team,62177.43075,No,No,No,No,No,No,,,in compliance,
100251,500706000.0,95 BERKELEY STREET (MA),85-99 berkeley st,boston,2116.0,95 berkeley st,boston,2116.0,92708.0,,Office,Office ,52.9,77.0,4904045.4,2928552.0,1975493.4,,,,,,,,,,,,0.6,In Compliance,7 - Accepted by BERDO Team,311796.9247,I`m not sure,No,No,No,No,No,,,in compliance,
100254,2201915000.0,97-113 NORTH BEACON LLC,97-113 n beacon st,boston,2135.0,97 113 n beacon st,boston,2135.0,27530.0,,Convenience Store without Gas Station,Convenience Store without Gas Station ,52.7,100.0,1451166.7,,1173533.5,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,92826.49985,No,No,No,No,No,No,,,in compliance,
100255,2203711010.0,99  TREMONT  STREET,99 tremont st,boston,2135.0,99 tremont st,boston,2135.0,62500.0,,Multifamily Housing,Multifamily Housing ,39.6,98.0,2471959.5,970700.0,1501259.5,,,,,,,,,,,,25.29,In Compliance,7 - Accepted by BERDO Team,170303.5035,No,No,No,Yes,No,No,,,in compliance,
100256,304504000.0,99 CHAUNCY STREET INC,99 chauncy st,boston,2111.0,21 29 harrison av xt,boston,2111.0,108106.0,,Office,Office ,42.8,93.0,4627037.4,2890199.7,1736837.7,,,,,,,,,,,,3.22,In Compliance,7 - Accepted by BERDO Team,290882.3681,Yes,No,No,No,No,No,,,in compliance,
100257,304576000.0,99 SUMMER OWNER II  LLC,99 summer st,boston,2110.0,99 summer st,boston,2110.0,291332.0,40000.0,Office,"Office , Parking ",42.1,82.0,12276547.0,3026896.4,9249652.2,,,,,,,,,,,,7.51,In Compliance,7 - Accepted by BERDO Team,892405.9568,No,No,No,Yes,No,No,,,in compliance,
100259,1801136000.0,A F CUMMINS REALTY LLC,920-926 cummins hwy,boston,2126.0,926 cummins hw,boston,2126.0,21718.0,,Supermarket/Grocery Store,Supermarket/Grocery Store ,232.8,53.0,5056770.4,2074000.0,2982770.4,,,,,,,,,,,,19.1,In Compliance,7 - Accepted by BERDO Team,346087.2786,I'm not sure,No,No,Yes,Yes,No,,,in compliance,
100260,300465000.0,A L HOUSE LP MASS LP,65 martha rd,boston,2114.0,65 martha rd,boston,2114.0,131933.0,,Multifamily Housing,Multifamily Housing ,64.2,57.0,8469991.6,4815074.5,3654917.3,,,,,,,,,,,,33.85,In Compliance,7 - Accepted by BERDO Team,544832.5651,No,No,No,No,No,No,,,in compliance,
100261,1905052050.0,A.O. FLATS AT FOREST HILLS  LLC,93  95 hyde park av,boston,2130.0,93 95 hyde park av,boston,2130.0,61830.0,14700.0,Multifamily Housing,"Multifamily Housing , Parking , Other ",54.8,86.0,3385821.5,1460678.9,1925142.5,,,,,,,,,,,,50.33,In Compliance,7 - Accepted by BERDO Team,229855.4281,No,No,No,Yes,No,No,,,in compliance,
100268,1400038000.0,ABCD REAL ESTATE CORP,188 geneva ave,boston,2121.0,188 geneva av,boston,2121.0,40920.0,,Pre-school/Daycare,Pre-school/Daycare ,105.3,,4308110.6,2572217.1,1735893.6,,,,,,,,,,,,14.52,In Compliance,7 - Accepted by BERDO Team,273919.6339,No,No,No,No,No,No,,,in compliance,
100272,1100916001.0,ACADEMY HOMES URBAN EDGE LPS,1596  1590 columbus av,boston,2119.0,1596 1590 columbus av,boston,2119.0,234459.0,,Multifamily Housing,Multifamily Housing ,99.3,53.0,23276793.0,19858832.3,3417960.8,,,,,,,,,,,,62.9,In Compliance,7 - Accepted by BERDO Team,1325063.283,I'm not sure,No,No,No,No,No,4424465.0,,in compliance,
100294,305484010.0,ACDC OAK TERRACE APARTMENTS  LLC,882-892 washington st,boston,2111.0,888 washington st,boston,2111.0,110244.0,,Multifamily Housing,Multifamily Housing ,34.4,98.0,3788113.8,2152947.1,1635166.5,,,,,,,,,,,,22.25,In Compliance,7 - Accepted by BERDO Team,243684.6906,No,No,No,No,No,No,,,in compliance,
100306,1801010000.0,ADAMS COURT LLC MASS LLC,415 river st,boston,2126.0,415 river st,boston,2126.0,31312.0,,Multifamily Housing,"Multifamily Housing , Parking ",57.1,85.0,1787253.3,1428198.3,359055.0,,,,,,,,,,,,60.69,In Compliance,7 - Accepted by BERDO Team,104252.8622,I'm not sure,No,No,No,No,No,,,in compliance,
100307,1801012001.0,ADAMS COURT PHASE B LLC MASS LLC,435 river st,boston,2126.0,435 river st,boston,2126.0,63744.0,,Multifamily Housing,"Multifamily Housing , Parking ",66.6,66.0,4242729.7,2979696.0,1263033.7,,,,,,,,,,,,65.39,In Compliance,7 - Accepted by BERDO Team,258157.6202,No,No,No,No,No,No,,,in compliance,
100308,401162000.0,ADAMS GEORGE WARDELL ETAL,250 Massachusetts Avenue,Boston,2115.0,93 105 falmouth st,boston,2115.0,201900.0,,Worship Facility,Worship Facility ,,,,,,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,,No,No,No,Yes,No,No,6344915.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,in compliance,
100317,1603457000.0,ADAMS ST VILLAGE LLC MASS LLC,725 adams st,boston,2124.0,725 adams st,boston,2124.0,34705.0,,Multifamily Housing,Multifamily Housing ,52.4,92.0,1819659.9,1367208.3,452451.7,,,,,,,,,,,,48.57,In Compliance,7 - Accepted by BERDO Team,108401.3623,No,No,No,No,No,No,,,in compliance,
100322,502539000.0,AIDA CASPI GLASSER TRUST,128 chestnut st,boston,2108.0,128 chestnut st,boston,2108.0,21960.0,,Multifamily Housing,Multifamily Housing ,91.3,68.0,2005387.9,,179399.5,,,,,,1825988.4,,,,,,19.35,In Compliance,7 - Accepted by BERDO Team,149697.0996,I'm not sure,No,No,No,No,No,,,in compliance,
100323,301560010.0,AIMCO ONE CANAL STREET LLC,1 canal st,boston,2114.0,1 canal st,boston,2114.0,273110.0,,Multifamily Housing,,77.5,3.0,21153261.8,7128243.2,14025019.2,,,,,,,,,,,,32.96,In Compliance,7 - Accepted by BERDO Team,1487960.015,No,No,No,No,No,No,,,in compliance,
100340,306730000.0,ALBANY STREET HOTEL LLC,225 albany st,boston,2118.0,albany st,boston,2118.0,93655.0,,Hotel,"Hotel , Parking ",70.9,67.0,6641698.9,2430906.4,4210793.6,,,,,,,,,,,,38.07,In Compliance,7 - Accepted by BERDO Team,462179.2127,I`m not sure,No,No,No,No,Yes,,,in compliance,
100341,103704100.0,ALDEN STEARNS REALTY TR LLC MASS LLC,98r-100r condor st,boston,2128.0,98 r 100r condor st,boston,2128.0,46000.0,,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant ,36.8,,1694056.5,1112890.5,581166.1,106056.5,,,,,,,,,,,1.0,In Compliance,7 - Accepted by BERDO Team,105075.853,No,No,No,No,No,No,,,in compliance,
100344,2003590000.0,ALLANDALE CONDO TRUST,200 allandale st,boston,2467.0,200 232 allandale rd,boston,2467.0,283083.0,,Multifamily Housing,Multifamily Housing ,39.6,96.0,11196604.8,8544000.0,2652604.8,,,,,,,,,,,,17.7,In Compliance,7 - Accepted by BERDO Team,663592.8797,,,,No,No,No,,,in compliance,
100359,800962000.0,ALLERTON PROPERTY LLC,65 allerton st,boston,2119.0,65 67 allerton st,boston,2119.0,139405.0,,Office,Office ,56.0,60.0,7807000.7,582959.2,7224039.9,,,,,,,,,,,,7.88,In Compliance,7 - Accepted by BERDO Team,602382.5192,No,No,Yes,Yes,No,Yes,,,in compliance,
100360,800844000.0,ALLIED WASTE SYSTEMS INC,51-55 kemble st,boston,2119.0,51 55 kemble st,boston,2119.0,27300.0,,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant ,145.3,,3966753.3,396357.2,3570395.3,,,,,,,,,,,,33.06,In Compliance,7 - Accepted by BERDO Team,303468.7991,No,No,No,Yes,No,No,,,in compliance,
100361,703498010.0,ALLSTATE ROAD (EDENS) LLC,101 allstate rd,boston,2125.0,101 allstate rd,boston,2125.0,130328.0,,Strip Mall,Strip Mall ,169.4,,22079773.1,8112399.6,13967373.4,,,,,,,,,,,,38.18,In Compliance,7 - Accepted by BERDO Team,1535668.779,No,Yes,Yes,No,No,Yes,,,in compliance,
100369,703574000.0,ALVAN-MORA LLC,1258-1272 massachusetts ave,boston,2125.0,1272 1258 massachusetts av,boston,2125.0,37586.0,6000.0,Multifamily Housing,"Multifamily Housing , Parking ",78.1,67.0,2935834.6,1912845.4,1022989.3,,,,,,,,,,,,28.4,In Compliance,7 - Accepted by BERDO Team,182509.6728,I'm not sure,No,No,No,No,No,,,in compliance,
100370,303988000.0,AMAN INC DEL CORP,21 custom house st,boston,2110.0,19 21 custom house st,boston,2110.0,105197.0,30549.0,Office,"Office , Parking ",76.3,37.0,8021325.4,,8021325.4,,,,,,,,,,,,9.93,In Compliance,7 - Accepted by BERDO Team,634486.8391,No,No,No,Yes,No,No,,,in compliance,
100371,303998000.0,AMAN INC DEL CORP,20 custom house st,boston,2109.0,54 62 broad st,boston,2109.0,96032.0,,Office,Office ,99.3,23.0,9537552.6,,9537553.4,,,,,,,,,,,,14.87,In Compliance,7 - Accepted by BERDO Team,754420.4739,No,No,No,Yes,No,No,,,in compliance,
100372,501488000.0,AMER METEOROGICAL SOC,45 beacon st,boston,2108.0,45 beacon st,boston,2108.0,20394.0,,Other,Other ,60.1,,1226572.9,797700.0,428873.0,,,,,,,,,,,,6.15,In Compliance,7 - Accepted by BERDO Team,76289.7013,I`m not sure,No,No,No,No,No,,,in compliance,
100376,304925000.0,AMERICAN YOUTH HOSTELS BOSTON HOSTEL INC,11-25 stuart st,boston,2116.0,11 25 stuart st,boston,2116.0,72850.0,,Hotel,"Hotel , Bank Branch ",88.3,81.0,6434302.0,3646800.3,2787501.6,,,,,,,,,,,,34.8,In Compliance,7 - Accepted by BERDO Team,414172.9405,I`m not sure,No,No,No,No,No,,,in compliance,
100379,1101519000.0,AMIFF HOUSING ASSOCIATES,64-72 Iffley Road,boston,2130.0,64 72 iffley rd,boston,2130.0,27844.0,,Multifamily Housing,Multifamily Housing ,12.5,,347474.6,,347474.7,,,,,,,,,,,,39.42,In Compliance,7 - Accepted by BERDO Team,27485.24877,No,No,No,No,No,No,22907790.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,in compliance,
100381,1101519000.0,AMIFF HOUSING ASSOCIATES,449-451 Walnut Ave.,boston,2119.0,64 72 iffley rd,boston,2130.0,23012.0,,Multifamily Housing,Multifamily Housing ,10.4,,239996.7,,239996.7,,,,,,,,,,,,68.06,In Compliance,7 - Accepted by BERDO Team,18983.73897,No,No,No,No,No,No,22907790.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,in compliance,
100382,1404242000.0,AMIFF HOUSING ASSOCIATES,70 American Legion Highway,boston,2124.0,70 74 american legion hw,boston,2124.0,29440.0,,Multifamily Housing,Multifamily Housing ,9.1,,268606.3,,268606.3,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,21246.75833,No,No,No,No,No,No,22816898.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,in compliance,
100383,1404246000.0,AMIFF HOUSING ASSOCIATES, 64 American Legion Highway ,boston,2124.0,64 68 american legion hw,boston,2124.0,22748.0,,Multifamily Housing,Multifamily Housing ,11.3,100.0,255988.7,,255988.7,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,20248.70617,No,No,No,No,No,No,22816898.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,in compliance,
100389,1101201000.0,AMORY LLC MASS LLC,73 amory st,boston,2119.0,55 73 amory st,boston,2119.0,68885.0,,Other,Other ,,,,,,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,,I`m not sure,No,No,No,No,No,,Vacant building in 2022,in compliance,
100390,1101201000.0,AMORY LLC MASS LLC,51 amory st,boston,2119.0,55 73 amory st,boston,2119.0,2300.0,,Other,Other ,109.9,,252658.0,224200.0,28457.9,,,,,,,,,,,,1.35,In Compliance,7 - Accepted by BERDO Team,14158.28189,Yes,No,No,No,No,No,,,in compliance,
100391,1101202010.0,AMORY TERRACE,20 amory ave,boston,2119.0,10 20 amory av,boston,2119.0,78910.0,,Multifamily Housing,"Multifamily Housing , Parking ",66.0,73.0,5206476.9,3476899.8,1729576.9,,,,,,,,,,,,50.71,In Compliance,7 - Accepted by BERDO Team,321467.6812,I'm not sure,No,No,No,No,No,,,in compliance,
100398,303685000.0,ANBECA 60 LLC,60 state st,boston,2109.0,60 state st,boston,2109.0,911369.0,75645.0,Office,"Restaurant , Office , Data Center , Financial Office , Parking ",70.2,64.0,63946759.5,798193.1,43207111.4,,,,19941448.3,,,,,,,,17.63,In Compliance,7 - Accepted by BERDO Team,4648584.866,No,No,No,Yes,No,No,,,in compliance,
100400,502186000.0,ANDERSON PARK APARTMENTS LLC,248-270 cambridge st,boston,2114.0,8 anderson st,boston,2114.0,72450.0,,Multifamily Housing,Multifamily Housing ,83.8,31.0,6074739.5,4056258.3,2018481.2,,,,,,,,,,,,26.55,In Compliance,7 - Accepted by BERDO Team,375089.7412,No,No,No,Yes,No,No,,,in compliance,
